Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,City,State,Country,Region,Product_ID,Product_Name,Category,Sub_Category,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority
ea456e5c-983a-4214-a328-85ea392f4bb4,09-12-2023,19/12/2023,8bf757cf-ac93-495c-8f0d-ea87c8e46faa,Edward Moore MD,Consumer,Jeremyside,NM,Latvia,East,e2c38e72-6ea5-4eeb-805f-d723fb0f48c2,Sofa,Electronics,Sofa,392.51,10,0.03,416.02,53.09,Low
67e44a3a-2b53-4a44-b973-9268f206fb2d,20-02-2024,28/02/2024,ecee9c11-d5c3-45b7-9c86-f6bd56cd1ff2,Dawn Mcdowell,Consumer,Bellport,KY,Oman,North,2779d02b-f9af-4483-886c-fdcec4e26364,Headphones,Electronics,Headphones,1878.34,6,0.28,-94.1,62.05,Low
765cd092-fb31-40c1-b8d4-d39e7e19f057,02-07-2024,05/07/2024,802280a1-edf4-41d5-861c-24fad70e8eb4,CARMEN BASS,Home Office,South Christy,CA,Cayman Islands,North,e05c8407-1321-41fa-a7f2-d498914b9cb9,Mobile,Furniture,Mobile,301.33,5,0.33,460.43,55.85,High
98fd2624-607e-48bb-8182-00563346b84b,27-03-2023,10/04/2023,9f88a80b-23ab-4f1c-84d9-80d6a76a02de,Jennifer Taylor,Consumer,Aaronchester,KS,American Samoa,South,f69e4650-2be8-44d3-a905-9275632a63ea,Mobile,Electronics,Mobile,926.59,5,0.5,-72.53,33.02,Medium
9b32a924-de82-4c5c-8e7c-b07c7a6b9e02,07-12-2024,22/12/2024,73a685b2-c06a-453d-b608-9f7464ae6792,Jenny Floyd,Home Office,Reeseport,NM,Falkland Islands (Malvinas),North,32a4a758-a860-420c-bc55-4d8f894eca8b,Headphones,Electronics,Headphones,1332.79,9,0.38,-50.85,72.95,High
02dc00bc-cf45-4f16-b9d2-dc4456a75c99,17-11-2024,28/11/2024,2c9c0e2e-1e25-40f5-81b0-2c75721365a5,William Welch,Consumer,East Kathleentown,WA,Aruba,West,b77aed9e-59d8-4642-ada8-1e6adfb2df53,Sofa,Clothing,Sofa,1395.36,10,0.28,166.73,90.66,Medium
06c1b103-1e41-4b4e-8ae3-9eba3252604c,06-07-2024,08/07/2024,700fb6e8-e237-4b3d-b9c9-b0cd99b7f795,Lindsey Smith,Consumer,Lake Christopher,OR,Honduras,South,d7e48117-621d-438d-9b47-3ce9b9d85b55,Laptop,Furniture,Laptop,1555.38,4,0.22,77.44,25.53,High
d0839d3e-7671-4bd4-b212-e0a6f2dfd1ce,08-07-2024,14/07/2024,42e2e5d0-fd32-478b-a3c7-052bb7adb080,Emily Harris,Corporate,Davistown,NV,Thailand,East,d8c3176d-f90d-4cf5-9210-d7953f5a0f7c,Sofa,Furniture,Sofa,284.03,4,0.04,-2.71,10.54,High
18a1e044-8ffb-401a-913f-a2673aa5e071,11-04-2025,19/04/2025,dd40891e-3dcf-4296-9006-73c5754dbd9a,Lisa Bryant,Corporate,Rioshaven,UT,Madagascar,South,821a89c2-a852-4417-b386-de496e95c8ac,Shirt,Clothing,Shirt,1889.57,10,0.44,498.76,50.67,Low
47d354a0-7cbd-40be-a7fd-1cd8de6ea1eb,21-07-2023,21/07/2023,085c7e81-bd33-4e14-9547-d02223afa29b,Janet Allen,Consumer,Marybury,RI,Guadeloupe,East,cd4513bd-5243-401a-aad0-a98b9b161210,Sofa,Electronics,Sofa,983.44,5,0.47,108.37,98.08,Low
94310702-27ff-4420-8b12-71d9d6c50f28,24-06-2025,27/06/2025,e7f04724-431a-44ae-9594-9ff24c1a99ec,Brittany Lyons,Home Office,Jessicamouth,ID,Djibouti,East,4fe44f67-7a1f-48e0-a113-29a5e1e2f06e,Sofa,Furniture,Sofa,1022.8,4,0.24,-15.13,12.64,High
ef894a88-012d-49af-b01e-b66f29a8ec58,19-01-2025,31/01/2025,dee1c9ef-b2aa-4538-ad9f-03bb3bb98642,James Smith,Consumer,Lake Josephmouth,MD,Netherlands,North,120dd15f-728c-4145-b8d6-d16f93fc5edc,Shirt,Clothing,Shirt,300.23,8,0.08,198.34,90.37,Medium
06f4eb8c-748f-4a26-9dd8-b388cd410414,05-12-2022,11/12/2022,596bcd56-a0d2-42ce-9895-da98db21f5c7,Jordan Evans,Consumer,Hortonview,SC,Jersey,East,317766a5-dfe7-419e-975b-c62286b5ad06,Mobile,Clothing,Mobile,1087.57,6,0.3,145.05,41.44,Low
fc17702e-79f8-43d1-82fd-c0181ed97918,27-09-2025,06/10/2025,f9d9e7f8-5869-4daf-bc84-cca28001ea40,William Montgomery,Corporate,Mccoyton,TN,Guinea,North,e7b594c3-85ad-48a7-8f75-340ad1ea9a05,Sofa,Furniture,Sofa,1731.87,9,0.44,468.51,31.32,High
99571d90-7ce1-4109-a3f0-26a56c9c31c6,05-10-2022,05/10/2022,6f8e8565-3470-498a-a686-730e6514366b,Ashley Brown,Consumer,North Danielville,CO,Saint Helena,West,edfd8040-f4f5-4a2a-ae6b-4a6a8f57f6d7,Mobile,Clothing,Mobile,620.48,1,0.42,277.11,56.57,Low
6d27ba80-cd56-4d25-b88a-449fa9818381,26-01-2025,01/02/2025,1b5c82d1-d9ff-4ffa-9a28-7d1d29b22492,John Sanders,Home Office,Roberttown,MT,Haiti,South,87e81d43-493c-42c3-9c5d-4906c3f251c2,Mobile,Electronics,Mobile,653.21,3,0.27,328.12,52.71,High
37909023-902f-4c28-bdbc-ddc63fe815a0,17-12-2024,25/12/2024,29f41856-5e95-4b6b-b2f9-6c4677bd4c98,Denise Ryan,Home Office,North Andrewfurt,DE,Cyprus,North,4d0cf45b-14c6-435c-b9fa-bdf7878f40ff,Shirt,Clothing,Shirt,1390.3,8,0.24,53.84,79.93,Medium
823a1083-1c96-4a47-961b-fd94dcd3a0cd,13-10-2024,25/10/2024,3e825912-74c4-42fa-ab7f-006f61472416,RODNEY CURTIS,Corporate,Andersonport,CO,French Southern Territories,East,6cc42223-dd3b-4357-9db9-c3294162a9cb,Shirt,Electronics,Shirt,1582.45,9,0.33,292.28,82.65,High
c076de19-86de-4a73-b3d6-f7f989e6ef16,02-08-2023,13/08/2023,87285812-390f-4de4-84c9-59060a9010ca,James May,Consumer,New William,HI,Gabon,South,de2b6d20-1b2c-43aa-a8fc-32da5a55bbfc,Shirt,Electronics,Shirt,1025.83,9,0.15,96.58,68.56,Medium
7cb04384-2844-4d25-88e1-1f0d895af585,21-02-2023,26/02/2023,1d14df0d-2407-4e15-8b37-574467b93e38,Jordan May,Home Office,Jenkinsfort,RI,Malta,East,a62a329a-24dd-4801-840a-6ec2ebdfc5ca,Mobile,Furniture,Mobile,1799.13,9,0.38,36.5,76.67,High
8a80657f-fe99-43fa-9168-b5ac088870d4,05-03-2024,09/03/2024,c4c86a2a-070b-459c-ab7b-84c32a93a8c8,Christina Lopez,Consumer,Clarkland,RI,Brazil,South,96990472-0396-4ca6-a7e6-d493b63721fe,Headphones,Furniture,Headphones,1881.84,5,0.41,-4.06,73.15,Low
943458c9-0acb-411c-957b-8cf7867c4494,14-12-2023,26/12/2023,d53a7286-d696-4cfd-a939-2b3ddc8c0f80,David Jackson,Home Office,Howardmouth,CO,Gambia,South,d5c94ba2-fec5-45a9-83f4-63d01fc9858d,Mobile,Furniture,Mobile,1239.5,9,0.43,20.82,59.98,High
e25b132c-dd5a-4b2b-b282-2c0670985d67,24-10-2024,28/10/2024,6be208de-c3c2-4cc5-92e8-05bf1f611c5c,Rhonda Cunningham,Corporate,Lake Tammyside,WA,Dominica,South,6c4ee01c-9705-4025-844f-deac9cb0430c,Laptop,Electronics,Laptop,879.87,4,0.3,281.68,39.26,High
54a0e9e9-cfe3-4314-afa6-22ebd5cb1ecc,15-08-2024,18/08/2024,bb60ca72-66c7-4fe3-a924-53bced387fce,Sarah Jackson,Consumer,Lake Tiffany,NV,Kiribati,East,62724cfb-ba45-453f-99c6-fe7bd30d2ecd,Shirt,Electronics,Shirt,444.64,8,0.28,60.57,76.51,High
4b7dd090-b8c5-4f3d-900a-4b4e359c2302,13-05-2024,28/05/2024,327ed171-d267-458e-b265-76a6c1fa94ad,Kimberly Vincent,Home Office,Youngton,IA,Tuvalu,West,cee5e1b7-d7fd-45c6-94fe-c6a925442621,Mobile,Furniture,Mobile,1822.7,4,0.23,125.24,60.11,Medium
f995ab53-e2d0-4936-ad3b-97f92e0c6f0c,02-03-2025,13/03/2025,8d2ecc66-0dff-4fe9-93e5-3b6946ca4558,Rodney Swanson,Corporate,Marystad,MA,Reunion,South,ff18afe5-2ca1-4e10-9b56-398d204504f0,Headphones,Electronics,Headphones,1240.93,1,0.09,252.97,26.28,Low
35b052da-47a0-4c79-80dd-e4cf5430f89d,01-04-2024,10/04/2024,d7b97d31-6522-44c8-90e4-7460d67c5ca2,Erin Austin,Corporate,Gibsonport,NC,Lebanon,North,0b4dcfd4-b836-42ca-b5de-86d15085fe9b,Sofa,Furniture,Sofa,447.08,4,0.42,-67.06,14.22,Low
914b25d8-e42f-4e72-8dd9-307514c84d69,27-04-2024,10/05/2024,e060455b-0a82-4403-84c9-c1047271f7b9,Jonathan Browning,Consumer,North Maryville,TX,Faroe Islands,East,2b4f0b6c-343d-4796-87a5-390813c6709d,Headphones,Electronics,Headphones,1185.81,9,0.41,94.03,41.16,Medium
50658fd0-3dc1-45e0-b490-226a803216cf,08-01-2025,16/01/2025,dac9fb3b-1f57-4760-81e7-b2cec4ad6ef0,Patrick Wright,Consumer,North Davidborough,AR,Brunei Darussalam,West,48baaf5e-583b-4472-8e8d-3f749bf3816b,Mobile,Electronics,Mobile,1375.1,4,0.15,77.14,98.25,High
813a2d22-4df9-4a3b-b287-ec0163ec1d15,13-04-2024,22/04/2024,216b7090-9687-41fe-86c0-92f12b0feba5,Christina Massey,Corporate,Randallton,MO,Djibouti,South,b5d46206-ff68-47b7-a19e-37b2990c4177,Sofa,Furniture,Sofa,1110.5,2,0.23,306.61,11.62,High
6301c727-c859-4062-b4e8-973a1931d868,05-03-2025,10/03/2025,eb275c95-dd89-4b13-9399-3cb63733b04f,David Butler,Home Office,Kennethchester,MN,Bhutan,West,8e4adf5a-0644-4f77-b3b8-c93ebf86f57b,Laptop,Furniture,Laptop,896.36,1,0.48,251.07,97.02,High
26a00e8b-955a-4f96-a6bd-f44a88a389da,20-08-2024,20/08/2024,bc9f13c0-5ad5-4269-87a0-a8c99cf45d81,Michael Logan,Corporate,Odonnellmouth,HI,Aruba,West,e76ae3fe-0dee-4edb-a10c-687e314a9314,Laptop,Furniture,Laptop,1670.16,10,0.13,456.66,46.04,High
b71f9363-8b2d-45ee-ab2c-9ed175cfd394,02-09-2025,11/09/2025,df0d9bef-1fd7-4567-be77-cbde54693b53,BENJAMIN SMITH,Consumer,Penafurt,CO,Kyrgyz Republic,South,aa11f17e-b907-4460-86e7-2d3115b46aee,Shirt,Furniture,Shirt,1529.18,4,0.48,190.55,22.93,Low
14959bdb-4f05-4a7d-b909-6b410065d469,13-05-2025,24/05/2025,5bcd7174-afa2-4ad0-9da6-d7e663742c02,Matthew Day,Consumer,Wilsonville,RI,Brunei Darussalam,West,4b22b323-7bf7-466a-8674-308b82337037,Laptop,Electronics,Laptop,623.96,5,0.31,102.78,19.91,High
10e965ab-e7b5-4e3f-bbc5-2833df8e77be,24-09-2025,08/10/2025,787cecfb-03cd-47ee-b586-b92b35df10a6,Craig Carney,Home Office,Johnsonville,ME,San Marino,North,38cf9f01-8c3c-453b-84fe-2663fa0acfe4,Shirt,Electronics,Shirt,1445.85,6,0.43,258.37,64.0,Low
d882f8ff-eea0-4bc6-a369-37033f500411,29-08-2024,02/09/2024,965000d9-cdb1-4d55-b7db-ecc1d1dcff3b,JAMES DAVIDSON,Consumer,New Lance,MN,Cayman Islands,East,95bf385f-e884-4b22-b902-a080d554ab3e,Headphones,Clothing,Headphones,897.42,10,0.44,299.51,40.85,Low
d865ce61-f259-43a6-a21f-9d16fff77852,22-02-2025,06/03/2025,8389e651-178c-446e-884f-431b4b870b7c,Gregg Cummings,Consumer,Brianport,KS,Holy See (Vatican City State),South,6346860d-e23f-4642-aa8e-38443d0ed932,Mobile,Clothing,Mobile,810.08,7,0.38,372.91,67.08,Medium
c5af9b9f-535f-46db-9d46-9fff27d5eee0,22-02-2024,22/02/2024,b7221b7b-dbec-4ea6-b2de-db3eda9ad90b,Spencer Campos,Home Office,Michelleton,CO,Syrian Arab Republic,West,d69b0562-8d40-4d51-a777-e493cbc11b5a,Laptop,Furniture,Laptop,1997.16,2,0.33,396.37,79.28,High
968a7324-71f9-4e0f-89b7-0c0c43637024,28-05-2023,31/05/2023,fffef2b4-60f6-4d18-aa01-b2b8f46a9d1b,Joseph Sanchez,Corporate,Richardborough,SC,Belgium,West,aad812e8-9125-4eb4-843d-a2a2866b7bdf,Laptop,Clothing,Laptop,1227.44,6,0.11,136.53,80.32,Low
3d9cdd85-1fdf-4501-830e-050b10a4838d,02-10-2024,06/10/2024,01140d48-5090-4cf4-95cc-f288ebb17dd2,Danielle Reynolds MD,Corporate,Mollystad,CA,Hong Kong,South,38d6aa37-73f8-443c-956d-adaa8a8bcf68,Headphones,Clothing,Headphones,1327.22,5,0.37,85.67,13.43,High
db52f9a8-b934-4d05-916c-98cbc779e8ef,27-02-2024,27/02/2024,8cc1fe65-907d-4214-8e09-841cc9698fb9,Leah Blevins,Consumer,South Rachelside,ID,French Southern Territories,West,ea17694c-49d6-4041-8050-33c9d4be4699,Headphones,Furniture,Headphones,126.1,3,0.19,344.89,79.74,High
cb81c5f9-0b54-4750-9c77-c6058a11281c,10-09-2023,20/09/2023,ab136ab0-8e26-48b1-843f-572eba1ffca3,Pamela Cole,Home Office,East Ray,DE,Germany,North,cc789ec9-8bbf-4206-a312-1cab7d76cab3,Sofa,Furniture,Sofa,417.81,9,0.49,160.55,25.73,Medium
ac2913af-7367-49ff-bd3b-7fa5779f34c4,08-08-2025,19/08/2025,33c63f14-8a4a-4844-8601-88270980239d,James Thompson,Consumer,South Patrickstad,NV,Nigeria,East,7635ad8c-973b-486b-ba56-fde9af9c1c45,Sofa,Furniture,Sofa,807.26,6,0.32,476.87,14.43,Low
409fccdd-4a1f-4f1b-b86d-91ffb9397889,11-06-2025,12/06/2025,2bee95f2-3d68-4fb5-b9ed-bad566060709,Elizabeth Hooper,Consumer,Port Phillip,TN,Svalbard & Jan Mayen Islands,West,202221eb-2e25-4e71-b0ad-1cf95798a042,Sofa,Electronics,Sofa,399.32,7,0.43,-26.44,36.66,Low
e4ce171f-c9cf-4cef-8aa4-1dbcb0f33d59,12-11-2024,16/11/2024,c8c2f50f-3ea8-4aad-a4be-74fe470b3d1f,Rebecca Hendrix,Corporate,Lake Travistown,CA,Morocco,West,0ea6c841-aee7-46aa-87d8-27aa0051558b,Mobile,Clothing,Mobile,1214.34,10,0.03,425.12,99.99,Medium
98620d7f-0aa3-4388-a3f8-fac879fb86e7,01-09-2023,05/09/2023,1cb611d2-1b14-4820-bb2a-892831cabffc,Jamie Edwards,Corporate,Port Jonathanshire,DE,Belize,East,69485cc3-b98e-40b6-a7cd-01977fd23180,Sofa,Clothing,Sofa,1069.18,6,0.17,383.12,28.94,Low
acebde94-2ec4-4850-bd5d-a9363915c0fb,02-08-2025,13/08/2025,bddf5a60-2d24-4096-a795-0690b238bce0,Anthony Bell,Corporate,Port Michael,MN,France,East,83a38d2c-f464-4b75-8c74-70fb321639b9,Shirt,Electronics,Shirt,193.7,6,0.04,440.58,76.1,Medium
88cfa884-98cb-4d28-8ddb-8755ccac167c,23-04-2023,08/05/2023,2e07edd3-8a97-4bdf-933c-4104223b5d77,Linda Taylor,Corporate,Wendyville,MA,Saint Vincent and the Grenadines,East,709b417c-2819-446b-98ae-a84dff024e40,Sofa,Electronics,Sofa,881.08,5,0.48,84.63,66.52,High
c48b8031-7705-4690-9513-1209c16e3f36,11-12-2023,24/12/2023,0d41e1bd-511a-4518-af17-924a65fc5a94,Charles Green,Home Office,North Alexander,MT,Lithuania,South,2c7cbbe1-383e-47b8-9f33-d364c7f179c8,Sofa,Clothing,Sofa,1018.56,4,0.37,0.83,19.99,High
96b3ac08-adbe-4d06-8c05-f75829c4eecc,18-05-2023,29/05/2023,20d41f69-a348-4fe2-88cb-326b32acc397,Stephanie Robertson,Corporate,East Lucasborough,OK,Uruguay,East,4d290931-6d71-41b2-b211-3a5fcce263ec,Sofa,Furniture,Sofa,1557.57,4,0.18,-20.49,87.29,Medium
dad286d4-3b2f-4fbe-ba55-d4cab01d3df8,04-11-2023,06/11/2023,9c7fa7e7-07d7-459f-b410-fe53e6e3d80a,Amber Jimenez,Consumer,New Aaron,IL,Algeria,East,769bc544-47e0-4f13-9b8c-cb0e85ce1bfe,Laptop,Electronics,Laptop,1414.65,5,0.43,166.79,53.12,High
f8591e83-0e27-4c81-8458-4fce76c0189f,04-12-2022,16/12/2022,a48768f3-afa9-46a1-b8a4-96df37cf938d,Hayley Butler,Corporate,Martinezville,HI,Syrian Arab Republic,East,c0cd0deb-e2a1-44cd-a3ec-96acb23965cb,Mobile,Furniture,Mobile,1654.43,8,0.09,-31.0,68.59,High
b8c8b167-c18f-4159-8585-42d7b376474a,21-06-2023,24/06/2023,47a268c8-c550-4e99-8961-5348f449b418,Joshua Mcgee,Home Office,North Jenniferland,MN,Albania,North,b95e33e2-317f-4929-b85d-ee6659d2867d,Mobile,Furniture,Mobile,1969.44,1,0.27,265.68,36.86,Medium
10c30784-7420-4998-b971-0a0433442e17,29-04-2025,10/05/2025,e5a95c57-bccc-4b65-8c9d-9a5bb1fb3479,Jonathan Lee,Corporate,East Jeremiah,CA,Jersey,North,d154d092-9d57-4de1-8adf-4ffba1ce4afe,Headphones,Furniture,Headphones,1769.55,1,0.11,-34.97,21.94,Low
b23b5388-38b0-401b-b754-9b5318c8b6c4,16-11-2023,26/11/2023,b90472ea-ef9e-4483-9ed7-7bf34118197d,Ryan Brewer,Home Office,New Amandaberg,MO,Chile,North,0b907656-3768-4d37-8c3d-d46edbbaecb5,Sofa,Clothing,Sofa,423.1,7,0.31,365.93,98.0,High
fad920e4-31be-4015-958e-d4d45c1cac85,17-12-2024,17/12/2024,85510835-5071-45be-9a68-01bddd18b0fe,Shelly Marks,Home Office,West Bruceberg,MS,Montserrat,South,c190f953-8e2d-4a98-a01f-4fc7e157dc4b,Headphones,Electronics,Headphones,965.6,2,0.15,235.55,63.23,High
acb97eeb-99e9-4231-8f5c-6107bd615fde,26-03-2025,01/04/2025,4a6c486f-7753-4c28-98ac-d100125a9fda,Brenda Gallagher,Consumer,West Michele,TN,Paraguay,South,e3a44e71-71ff-4fe3-a31f-6d3be0c93179,Shirt,Furniture,Shirt,1359.22,10,0.35,26.11,29.51,High
45eee367-eb10-4400-afeb-4e1a7fd1d18c,11-12-2023,12/12/2023,44278a97-4742-4e93-9cda-860a358a1549,Mary Stephens,Home Office,Aguilarfort,MA,British Virgin Islands,West,30474ff3-f3ac-4d71-ba7b-192d6b519859,Shirt,Electronics,Shirt,1056.63,10,0.39,-62.86,69.08,High
423fe52c-9683-41c3-962b-f311657fefb2,06-10-2022,16/10/2022,03d56707-9a9b-4b79-917e-cab3bc25e3e1,Anthony Copeland,Corporate,Moraleshaven,NE,Faroe Islands,East,cb2f6818-327e-45cd-9162-9d2f61cff767,Sofa,Furniture,Sofa,1699.18,7,0.22,297.45,11.32,Low
f6e0447a-b3fe-4bf4-bcfc-1e9292b574ec,04-11-2022,10/11/2022,50e892ae-88e4-42b5-b256-97a42bb692e6,Judith Warren,Home Office,West Matthew,MS,Kenya,West,00d2bc8b-5dda-4863-8e45-0975f1c828b6,Shirt,Electronics,Shirt,69.94,8,0.01,328.88,77.73,Low
a128fe2a-445d-4563-850b-61adac4e92c9,01-04-2023,05/04/2023,0e50a339-b37e-4a74-b699-9b0cbf880d57,Jason Stewart,Home Office,Halltown,CO,Martinique,East,7ab553af-7d6d-4030-afaf-b2385def5a5f,Shirt,Electronics,Shirt,1736.2,1,0.35,341.52,88.64,Low
d76c5e20-0941-44b7-b9c2-08b3f4641e29,27-05-2025,10/06/2025,0ec98cc7-f292-4a40-82a5-c1997d8bb6a4,Stephanie Tate,Consumer,Port Joseton,IA,British Indian Ocean Territory (Chagos Archipelago),East,c4bada50-cd06-48ca-9092-8abd9b0c1350,Sofa,Electronics,Sofa,708.98,6,0.46,391.44,30.73,High
95d71d60-93ae-41e4-b5a9-350f22d22163,01-03-2025,05/03/2025,2ac9ff32-12be-4a38-959f-26869bd7a10f,Colin Meza,Home Office,New Ricky,AZ,Liechtenstein,North,958087a3-399b-4a46-ad9e-87c1a19bd2a9,Mobile,Electronics,Mobile,1793.76,5,0.47,27.4,47.39,Medium
4d56853e-3baa-41ed-9faf-8248e725f3b7,28-03-2025,03/04/2025,37e8442e-a4c6-464b-934d-8b792861427f,Patricia Sullivan,Corporate,West Heatherchester,PA,Cambodia,North,8164f1c4-e2ab-458e-a619-5af67483f8e3,Shirt,Furniture,Shirt,190.15,7,0.15,176.15,30.49,High
d309ce83-244e-44be-8bc6-3551f832967b,26-05-2024,31/05/2024,5d19ef83-bedb-41a7-82ce-b0e261ab4704,Katherine Little,Corporate,East Kathrynfurt,MT,Guernsey,South,fcddbeb5-0c07-47d4-86d2-21552f7400ff,Shirt,Furniture,Shirt,357.36,5,0.11,-53.76,38.98,High
53afb10b-45aa-465e-9312-5740974ee31b,09-02-2025,23/02/2025,d864a9e7-e4c0-4d4a-b7f1-25c7aa95da80,Daniel Carr,Home Office,Nathanstad,TN,Cocos (Keeling) Islands,South,49847c4f-3524-48cc-b8d7-acf1b4bbddcf,Headphones,Electronics,Headphones,1003.79,2,0.4,38.34,19.89,Low
0d7413cb-c815-4046-b905-c1648e68120f,03-03-2024,16/03/2024,e86de853-4f31-4d96-a797-050fe1b191f5,James Miller,Home Office,Carlfort,MT,Saint Martin,North,6646fd17-d1c1-497e-a548-b297e4a3c169,Mobile,Electronics,Mobile,875.05,6,0.24,-43.69,30.18,Low
69ec57ee-0d51-42f4-a5ce-649cd33e8a7b,11-01-2023,22/01/2023,44e44344-59b0-44be-81e1-6b374a40b3c4,David Cantu,Corporate,New Edwinborough,CA,Cuba,East,678fae8d-755a-4146-8c06-2d330225490d,Mobile,Electronics,Mobile,568.95,2,0.02,282.54,51.66,Low
6876c953-a3e4-4b03-bbab-8cb83507509b,20-02-2025,23/02/2025,864ec305-054a-429a-8213-119fc4a3463c,Angela Young,Corporate,Deniseside,SD,Poland,North,a9e45b69-0894-4ca1-ae0b-f6fc0a32211f,Headphones,Electronics,Headphones,533.76,4,0.21,264.36,93.45,High
8c173689-c8e3-4039-b774-b11cfa04190d,17-12-2024,22/12/2024,ceb6997d-dd6b-49cb-a988-6f9c393eb7e5,Jonathan Taylor,Home Office,Fitzgeraldside,IL,Romania,North,0c63e771-4ea5-493d-8028-fa4049b50068,Headphones,Furniture,Headphones,1250.41,4,0.27,468.26,30.46,Medium
77c70575-7998-4d8e-96f7-2b73af08ec76,07-05-2023,14/05/2023,65df1256-4b68-4373-8f41-d82647edc9c4,Katherine Mosley,Corporate,New Danielfurt,DC,Marshall Islands,South,e594f03e-5a08-4e0c-8898-60e7c0529e55,Mobile,Electronics,Mobile,1928.66,10,0.15,283.09,62.81,Medium
763e5e7f-da52-4885-abc0-e22435d1776c,03-07-2024,08/07/2024,12b30632-ef43-4d3c-b5f4-4534a9001b43,Tiffany Lewis,Home Office,Port Kellyburgh,MS,Russian Federation,North,91f1df07-9e31-4868-b22e-4d971a0949e0,Mobile,Clothing,Mobile,1909.49,10,0.12,-52.65,55.81,Medium
c3369808-cd8f-4cf4-aaf0-f92a8f8c4132,13-11-2023,24/11/2023,92beee47-c9c4-403f-896f-09946cd7f4af,Ashlee Castillo,Corporate,Collinsshire,HI,Sri Lanka,South,9e43acc8-8fd8-4caf-ae36-4ea8dc7ed9ef,Mobile,Clothing,Mobile,1866.05,6,0.47,80.59,24.61,Low
dc83ba44-894e-4d31-bda8-b349a3f0dda6,29-08-2025,29/08/2025,976a8d3b-622b-4fb3-9157-9119df2e59e2,Amy Long,Home Office,New Brian,CT,Macao,West,7e0fbf60-f254-41b5-a780-e85251cffdc3,Headphones,Furniture,Headphones,1204.06,2,0.06,87.79,58.19,Medium
89c526ce-ebb2-41dd-8171-71d6d46c68ed,11-05-2024,26/05/2024,31426a10-6110-4e0b-ad63-9c2fa491b0ec,Lori Reynolds,Corporate,Donnafort,AR,South Africa,East,ee530eef-180b-4a57-a145-d2527a95dac0,Laptop,Furniture,Laptop,1285.25,3,0.48,283.3,48.46,High
02071747-654b-46d3-8d9d-13d37c8426d2,07-02-2025,22/02/2025,cc5e91a0-9794-47b0-bee6-3abf20751774,Teresa Russo,Home Office,Jamiehaven,NY,Philippines,North,5f561142-bcaf-4da0-953d-ba8b3aa8d31f,Headphones,Clothing,Headphones,1419.95,10,0.38,-56.02,71.13,Medium
c858a747-7b0a-4e38-abab-db88ec84d966,30-01-2025,13/02/2025,7266e8d1-472f-40ff-83b1-a86bf04c2451,Felicia Clark,Consumer,Lake Kristenhaven,KY,Bouvet Island (Bouvetoya),West,861e7d37-86bc-4db5-8015-b47ce688902e,Shirt,Furniture,Shirt,1615.66,9,0.25,97.67,66.38,Medium
8a6b051c-ce7f-4b89-b8ec-bd9163be5eef,18-04-2025,24/04/2025,aed8ef96-ae33-49fb-96ac-10a31509a2a8,Laurie Kerr,Home Office,Lake Michaelaville,NH,Northern Mariana Islands,East,365ed234-4f1e-4a62-b025-b0d5abb30652,Shirt,Clothing,Shirt,652.98,6,0.16,171.44,87.14,Low
946d4622-9c6a-4936-92f8-fb98a32bf145,07-01-2023,13/01/2023,ea0cbe5b-2f26-4553-92f6-c22ffd5d277e,Sarah Walker,Corporate,Mercedeschester,OH,Lebanon,North,952f61fa-0a6c-4368-a58c-819e8c18d04f,Sofa,Electronics,Sofa,1778.32,3,0.42,371.63,47.31,Low
2b4d7251-11f5-44b3-a57d-8afc2a7f93c4,28-10-2022,02/11/2022,79fbdf8a-080b-4538-8eb9-43c03a6bb663,Elizabeth Ford,Consumer,Tracyfort,IA,United States Virgin Islands,North,2819f2e2-fa2c-499a-93d8-8b907b388b86,Laptop,Electronics,Laptop,226.58,10,0.39,115.22,85.18,Low
95feba74-2250-444a-bb9a-6d001da1d0ec,03-07-2024,08/07/2024,350761ff-c63d-4377-bde0-0d1ae09adab0,Anna Ortega,Consumer,Mendozabury,CT,Uzbekistan,East,a6a5a267-5d1d-4cf5-a5a1-b10948cc119b,Sofa,Electronics,Sofa,726.62,4,0.17,208.95,62.06,High
d6c57bd2-fb9a-4761-b2c0-ab9e282725e3,18-09-2024,20/09/2024,0619760f-790e-4b7c-bb18-560d5b6312fb,Dr. Mary Smith,Corporate,North Scottburgh,NM,Canada,South,67dfb6be-ba48-4553-a549-985da1f0a4ca,Laptop,Clothing,Laptop,1726.97,8,0.43,477.76,26.53,High
f5fa5a0d-0c93-4a42-b5dc-10fa3ecb4fb5,27-03-2023,04/04/2023,6ac39452-9a4c-43fd-97f1-1ea61fe1cbeb,Billy Ruiz,Consumer,West Garrettchester,UT,Qatar,East,cbfebdc1-1780-4ba1-8c82-6962c67287e2,Laptop,Electronics,Laptop,1528.3,8,0.13,281.96,85.51,Medium
8ae89f20-a038-41ec-8a98-6ed4e42151a7,26-11-2022,06/12/2022,3b975b37-25d2-49a2-9d20-53b64b3ac78a,Michael Hill,Home Office,West Josephborough,CT,Georgia,East,dd93fbe3-1b3b-4e54-8d31-0ce54ce8047e,Mobile,Furniture,Mobile,527.69,10,0.01,-35.22,22.28,Low
